url,pf3ClassCount,pf4ClassCount,otherClassCount
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/csm/interfaces,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/csm/ipv4,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/csm/ipv6,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/csm/kernel_modules,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/csm/repositories,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/csm/running_processes,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/csm/services,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/display_name,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/installed_packages,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/interfaces,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/ipv4,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/ipv6,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/kernel_modules,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/repositories,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/running_processes,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv4/services,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/ipv6,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/kernel_modules,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/repositories,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/running_processes,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/csm/services,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/display_name,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/installed_packages,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/interfaces,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/ipv4,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/ipv4/ansible_name,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/ipv4/csm,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/ipv4/display_name,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/ipv4/installed_packages,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/ipv4/interfaces,0,50,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/ipv4/ipv4,0,64,0
https://nightly.cloud.redhat.com/insights/inventory/570de2cd-6f1c-40b3-bf52-64ded6e5399b/csm/repositories/interfaces/ansible_name/services/ipv4/services/ansible_name/interfaces/ipv4/ipv4/ansible_name,0,50,0
